season,round,race_name,driver_id,stop,lap,duration
2022,15,Dutch Grand Prix,vettel,2,35,19.156
2022,15,Dutch Grand Prix,zhou,2,37,25.433
2022,15,Dutch Grand Prix,stroll,2,38,20.214
2022,15,Dutch Grand Prix,perez,2,40,18.738
2022,15,Dutch Grand Prix,tsunoda,2,42,19.293
2022,15,Dutch Grand Prix,albon,2,42,19.911
2022,15,Dutch Grand Prix,sainz,2,43,19.493
2022,15,Dutch Grand Prix,leclerc,2,45,19.084
2022,15,Dutch Grand Prix,tsunoda,3,43,52.684
2022,15,Dutch Grand Prix,norris,2,47,21.117
2022,15,Dutch Grand Prix,alonso,2,47,21.501
2022,15,Dutch Grand Prix,max_verstappen,2,48,19.610
2022,15,Dutch Grand Prix,hamilton,2,48,19.164
2022,15,Dutch Grand Prix,russell,2,48,20.742
2022,15,Dutch Grand Prix,mick_schumacher,3,47,20.283
2022,15,Dutch Grand Prix,kevin_magnussen,3,47,23.663
2022,15,Dutch Grand Prix,ricciardo,3,47,19.718
2022,15,Dutch Grand Prix,vettel,3,48,18.709
2022,15,Dutch Grand Prix,latifi,3,54,20.051
2022,15,Dutch Grand Prix,max_verstappen,3,56,19.655
2022,15,Dutch Grand Prix,albon,3,55,20.508
2022,15,Dutch Grand Prix,leclerc,3,56,19.576
2022,15,Dutch Grand Prix,perez,3,56,19.250
2022,15,Dutch Grand Prix,zhou,3,55,20.188
2022,15,Dutch Grand Prix,ricciardo,4,55,20.295
2022,15,Dutch Grand Prix,ocon,2,56,21.602
2022,15,Dutch Grand Prix,stroll,3,56,19.141
2022,15,Dutch Grand Prix,gasly,3,56,18.572
2022,15,Dutch Grand Prix,hamilton,3,57,14.155
2022,15,Dutch Grand Prix,latifi,4,55,14.459
2022,15,Dutch Grand Prix,russell,3,57,21.363
2022,15,Dutch Grand Prix,max_verstappen,4,57,14.113
2022,15,Dutch Grand Prix,albon,4,56,14.114
2022,15,Dutch Grand Prix,mick_schumacher,4,56,14.144
2022,15,Dutch Grand Prix,vettel,4,56,14.349
2022,15,Dutch Grand Prix,leclerc,4,57,14.008
2022,15,Dutch Grand Prix,kevin_magnussen,4,56,14.175
2022,15,Dutch Grand Prix,perez,4,57,14.113
2022,15,Dutch Grand Prix,zhou,4,56,14.128
2022,15,Dutch Grand Prix,sainz,3,57,21.164
2022,15,Dutch Grand Prix,norris,3,57,21.264
2022,15,Dutch Grand Prix,alonso,3,57,15.762
2022,15,Dutch Grand Prix,ricciardo,5,56,14.493
2022,15,Dutch Grand Prix,ocon,3,57,14.041
2022,15,Dutch Grand Prix,stroll,4,57,14.118
2022,15,Dutch Grand Prix,gasly,4,57,13.973
2022,16,Italian Grand Prix,perez,1,7,23.698
2022,16,Italian Grand Prix,leclerc,1,12,23.531
2022,16,Italian Grand Prix,latifi,1,15,26.782
2022,16,Italian Grand Prix,gasly,1,18,25.376
2022,16,Italian Grand Prix,zhou,1,18,25.366
2022,16,Italian Grand Prix,stroll,1,18,24.254
2022,16,Italian Grand Prix,ricciardo,1,19,25.164
2022,16,Italian Grand Prix,de_vries,1,19,24.628
2022,16,Italian Grand Prix,ocon,1,19,24.336
2022,16,Italian Grand Prix,tsunoda,1,19,24.009
2022,16,Italian Grand Prix,russell,1,23,25.075
2022,16,Italian Grand Prix,kevin_magnussen,1,24,30.164
2022,16,Italian Grand Prix,max_verstappen,1,25,23.791
2022,16,Italian Grand Prix,sainz,1,30,23.728
2022,16,Italian Grand Prix,leclerc,2,33,23.904
2022,16,Italian Grand Prix,hamilton,1,33,24.282
2022,16,Italian Grand Prix,mick_schumacher,1,33,24.817
2022,16,Italian Grand Prix,norris,1,35,26.714
2022,16,Italian Grand Prix,bottas,1,35,24.758
2022,16,Italian Grand Prix,perez,2,42,23.299
2022,16,Italian Grand Prix,russell,2,47,24.114
2022,16,Italian Grand Prix,kevin_magnussen,2,46,24.846
2022,16,Italian Grand Prix,sainz,2,47,24.525
2022,16,Italian Grand Prix,norris,2,47,24.784
2022,16,Italian Grand Prix,max_verstappen,2,48,24.091
2022,16,Italian Grand Prix,tsunoda,2,47,23.904
2022,16,Italian Grand Prix,leclerc,3,48,23.719
2022,16,Italian Grand Prix,latifi,2,47,24.263
2022,17,Singapore Grand Prix,kevin_magnussen,1,7,39.247
2022,17,Singapore Grand Prix,russell,1,21,30.378
2022,17,Singapore Grand Prix,gasly,1,33,29.867
2022,17,Singapore Grand Prix,tsunoda,1,33,31.293
2022,17,Singapore Grand Prix,bottas,1,33,32.167
2022,17,Singapore Grand Prix,kevin_magnussen,2,33,32.603
2022,17,Singapore Grand Prix,leclerc,1,34,32.058
2022,17,Singapore Grand Prix,hamilton,1,34,41.019
2022,17,Singapore Grand Prix,vettel,1,34,29.704
2022,17,Singapore Grand Prix,mick_schumacher,1,34,31.201
2022,17,Singapore Grand Prix,perez,1,35,29.550
2022,17,Singapore Grand Prix,sainz,1,35,30.603
2022,17,Singapore Grand Prix,max_verstappen,1,35,29.407
2022,17,Singapore Grand Prix,stroll,1,35,29.863
2022,17,Singapore Grand Prix,russell,2,35,29.713
2022,17,Singapore Grand Prix,norris,1,36,30.528
2022,17,Singapore Grand Prix,ricciardo,1,36,30.946
2022,17,Singapore Grand Prix,max_verstappen,2,40,29.775
2022,17,Singapore Grand Prix,mick_schumacher,2,41,34.722
2022,17,Singapore Grand Prix,russell,3,41,33.211
2022,17,Singapore Grand Prix,russell,4,51,29.893
2022,18,Japanese Grand Prix,gasly,1,1,41.319
2022,18,Japanese Grand Prix,max_verstappen,1,2,6:27.399
2022,18,Japanese Grand Prix,leclerc,1,2,6:29.973
2022,18,Japanese Grand Prix,perez,1,2,6:32.517
2022,18,Japanese Grand Prix,ocon,1,2,6:33.601
2022,18,Japanese Grand Prix,hamilton,1,2,6:36.504
2022,18,Japanese Grand Prix,alonso,1,2,6:36.837
2022,18,Japanese Grand Prix,russell,1,2,6:41.057
2022,18,Japanese Grand Prix,ricciardo,1,2,6:41.749
2022,18,Japanese Grand Prix,tsunoda,1,2,6:42.478
2022,18,Japanese Grand Prix,mick_schumacher,1,2,6:40.857
2022,18,Japanese Grand Prix,stroll,1,2,6:40.463
2022,18,Japanese Grand Prix,kevin_magnussen,1,2,6:42.029
2022,18,Japanese Grand Prix,norris,1,2,6:46.256
2022,18,Japanese Grand Prix,bottas,1,2,6:47.553
2022,18,Japanese Grand Prix,latifi,1,2,6:47.673
2022,18,Japanese Grand Prix,vettel,1,2,6:49.647
2022,18,Japanese Grand Prix,zhou,1,2,6:50.005
2022,18,Japanese Grand Prix,gasly,2,2,6:49.011
2022,18,Japanese Grand Prix,latifi,2,5,24.785
2022,18,Japanese Grand Prix,vettel,2,5,24.218
2022,18,Japanese Grand Prix,norris,2,6,24.595
2022,18,Japanese Grand Prix,bottas,2,6,24.869
2022,18,Japanese Grand Prix,max_verstappen,2,7,24.308
2022,18,Japanese Grand Prix,leclerc,2,7,25.899
2022,18,Japanese Grand Prix,perez,2,7,25.322
2022,18,Japanese Grand Prix,ocon,2,7,25.172
2022,18,Japanese Grand Prix,hamilton,2,7,25.059
2022,18,Japanese Grand Prix,russell,2,7,28.728
2022,18,Japanese Grand Prix,tsunoda,2,7,24.439
2022,18,Japanese Grand Prix,kevin_magnussen,2,7,25.594
2022,18,Japanese Grand Prix,stroll,2,7,24.005
2022,18,Japanese Grand Prix,gasly,3,7,24.966
2022,18,Japanese Grand Prix,alonso,2,8,24.106
2022,18,Japanese Grand Prix,ricciardo,2,8,25.377
2022,18,Japanese Grand Prix,zhou,2,9,24.563
2022,18,Japanese Grand Prix,mick_schumacher,2,11,24.608
2022,18,Japanese Grand Prix,zhou,3,18,24.266
2022,18,Japanese Grand Prix,stroll,3,19,23.870
2022,18,Japanese Grand Prix,gasly,4,19,23.966
2022,18,Japanese Grand Prix,tsunoda,3,20,23.756
2022,18,Japanese Grand Prix,alonso,3,22,24.123
2022,19,United States Grand Prix,latifi,1,5,25.321
2022,19,United States Grand Prix,albon,1,9,24.624
2022,19,United States Grand Prix,zhou,1,9,27.326
2022,19,United States Grand Prix,bottas,1,10,25.013
2022,19,United States Grand Prix,tsunoda,1,10,23.688
2022,19,United States Grand Prix,ricciardo,1,10,26.206
2022,19,United States Grand Prix,gasly,1,11,23.670
2022,19,United States Grand Prix,hamilton,1,12,24.362
2022,19,United States Grand Prix,max_verstappen,1,13,23.866
2022,19,United States Grand Prix,russell,1,13,30.038
2022,19,United States Grand Prix,perez,1,14,23.403
2022,19,United States Grand Prix,norris,1,14,24.026
2022,19,United States Grand Prix,stroll,1,15,25.417
2022,19,United States Grand Prix,leclerc,1,18,24.314
2022,19,United States Grand Prix,vettel,1,18,24.307
2022,19,United States Grand Prix,alonso,1,18,23.870
2022,19,United States Grand Prix,ocon,1,18,24.816
2022,19,United States Grand Prix,mick_schumacher,1,18,25.209
2022,19,United States Grand Prix,kevin_magnussen,1,18,29.039
2022,19,United States Grand Prix,albon,2,18,24.311
2022,19,United States Grand Prix,latifi,2,18,24.195
2022,19,United States Grand Prix,alonso,2,22,39.707
2022,19,United States Grand Prix,zhou,2,23,25.015
2022,19,United States Grand Prix,gasly,2,32,28.918
2022,19,United States Grand Prix,tsunoda,2,33,23.241
2022,19,United States Grand Prix,mick_schumacher,2,33,24.651
2022,19,United States Grand Prix,hamilton,2,34,24.135
2022,19,United States Grand Prix,norris,2,34,23.702
2022,19,United States Grand Prix,max_verstappen,2,35,32.254
2022,19,United States Grand Prix,leclerc,2,35,23.755
2022,19,United States Grand Prix,ricciardo,2,35,24.436
2022,19,United States Grand Prix,russell,2,36,24.509
2022,19,United States Grand Prix,perez,2,38,24.801
2022,19,United States Grand Prix,vettel,2,41,38.157
2022,19,United States Grand Prix,ocon,2,45,24.711
2022,19,United States Grand Prix,russell,3,54,23.947
2022,20,Mexico City Grand Prix,stroll,1,17,23.509
2022,20,Mexico City Grand Prix,perez,1,23,24.892
2022,20,Mexico City Grand Prix,latifi,1,23,23.826
2022,20,Mexico City Grand Prix,mick_schumacher,1,24,23.679
2022,20,Mexico City Grand Prix,max_verstappen,1,25,22.487
2022,20,Mexico City Grand Prix,leclerc,1,28,22.193
2022,20,Mexico City Grand Prix,hamilton,1,29,23.194
2022,20,Mexico City Grand Prix,sainz,1,29,23.469
2022,20,Mexico City Grand Prix,tsunoda,1,29,22.468
2022,20,Mexico City Grand Prix,norris,1,31,22.585
2022,20,Mexico City Grand Prix,ocon,1,33,22.343
2022,20,Mexico City Grand Prix,russell,1,34,22.795
2022,20,Mexico City Grand Prix,vettel,1,38,22.534
2022,20,Mexico City Grand Prix,albon,1,38,23.182
2022,20,Mexico City Grand Prix,kevin_magnussen,1,38,23.722
2022,20,Mexico City Grand Prix,bottas,1,39,23.863
2022,20,Mexico City Grand Prix,alonso,1,40,23.159
2022,20,Mexico City Grand Prix,gasly,1,40,29.168
2022,20,Mexico City Grand Prix,stroll,2,40,23.119
2022,20,Mexico City Grand Prix,ricciardo,1,44,22.280
2022,20,Mexico City Grand Prix,zhou,1,45,24.218
2022,20,Mexico City Grand Prix,latifi,2,52,24.039
2022,20,Mexico City Grand Prix,russell,2,69,23.118
2022,21,São Paulo Grand Prix,albon,1,4,24.361
2022,21,São Paulo Grand Prix,max_verstappen,1,7,30.942
2022,21,São Paulo Grand Prix,leclerc,1,7,30.080
2022,21,São Paulo Grand Prix,alonso,1,14,23.478
2022,21,São Paulo Grand Prix,zhou,1,16,24.332
2022,21,São Paulo Grand Prix,sainz,1,17,25.206
2022,21,São Paulo Grand Prix,gasly,1,19,23.460
2022,21,São Paulo Grand Prix,tsunoda,1,20,23.287
2022,21,São Paulo Grand Prix,latifi,1,20,28.807
2022,21,São Paulo Grand Prix,leclerc,2,21,23.172
2022,21,São Paulo Grand Prix,perez,1,23,22.869
2022,21,São Paulo Grand Prix,max_verstappen,2,23,31.682
2022,21,São Paulo Grand Prix,russell,1,24,23.521
2022,21,São Paulo Grand Prix,norris,1,24,29.338
2022,21,São Paulo Grand Prix,bottas,1,24,23.908
2022,21,São Paulo Grand Prix,ocon,1,24,23.868
2022,21,São Paulo Grand Prix,mick_schumacher,1,24,24.487
2022,21,São Paulo Grand Prix,albon,2,25,23.352
2022,21,São Paulo Grand Prix,vettel,1,26,24.248
2022,21,São Paulo Grand Prix,hamilton,1,29,24.081
2022,21,São Paulo Grand Prix,stroll,1,29,23.469
2022,21,São Paulo Grand Prix,latifi,2,32,24.292
2022,21,São Paulo Grand Prix,alonso,2,35,28.855
2022,21,São Paulo Grand Prix,gasly,2,35,23.328
2022,21,São Paulo Grand Prix,sainz,2,36,23.483
2022,21,São Paulo Grand Prix,zhou,2,37,25.111
2022,21,São Paulo Grand Prix,tsunoda,2,40,23.645
2022,21,São Paulo Grand Prix,leclerc,3,44,23.124
2022,21,São Paulo Grand Prix,bottas,2,45,24.616
2022,21,São Paulo Grand Prix,vettel,2,45,24.028
2022,21,São Paulo Grand Prix,norris,2,45,24.669
2022,21,São Paulo Grand Prix,mick_schumacher,2,46,25.156
2022,21,São Paulo Grand Prix,perez,2,47,23.152
2022,21,São Paulo Grand Prix,ocon,2,47,24.445
2022,21,São Paulo Grand Prix,albon,3,47,23.322
2022,21,São Paulo Grand Prix,hamilton,2,48,23.415
2022,21,São Paulo Grand Prix,max_verstappen,3,48,24.102
2022,21,São Paulo Grand Prix,stroll,2,48,23.764
2022,21,São Paulo Grand Prix,russell,2,49,23.480
2022,21,São Paulo Grand Prix,alonso,3,52,23.790
2022,21,São Paulo Grand Prix,gasly,3,52,23.009
2022,21,São Paulo Grand Prix,sainz,3,53,23.816
2022,21,São Paulo Grand Prix,latifi,3,52,23.640
2022,21,São Paulo Grand Prix,tsunoda,3,54,23.635
2022,22,Abu Dhabi Grand Prix,albon,1,12,21.793
2022,22,Abu Dhabi Grand Prix,stroll,1,13,21.814
2022,22,Abu Dhabi Grand Prix,ocon,1,14,21.895
2022,22,Abu Dhabi Grand Prix,tsunoda,1,14,21.591
2022,22,Abu Dhabi Grand Prix,mick_schumacher,1,14,22.276
2022,22,Abu Dhabi Grand Prix,gasly,1,14,21.855
2022,22,Abu Dhabi Grand Prix,perez,1,15,21.360
2022,22,Abu Dhabi Grand Prix,russell,1,15,24.243
2022,22,Abu Dhabi Grand Prix,norris,1,15,22.234
2022,22,Abu Dhabi Grand Prix,zhou,1,15,22.435
2022,22,Abu Dhabi Grand Prix,latifi,1,15,22.423
2022,22,Abu Dhabi Grand Prix,sainz,1,17,21.930
2022,22,Abu Dhabi Grand Prix,hamilton,1,18,21.270
2022,22,Abu Dhabi Grand Prix,alonso,1,19,21.740
2022,22,Abu Dhabi Grand Prix,ricciardo,1,19,21.893
2022,22,Abu Dhabi Grand Prix,max_verstappen,1,20,22.735
2022,22,Abu Dhabi Grand Prix,leclerc,1,21,22.210
2022,22,Abu Dhabi Grand Prix,vettel,1,25,23.186
2022,22,Abu Dhabi Grand Prix,kevin_magnussen,1,28,22.387
2022,22,Abu Dhabi Grand Prix,bottas,1,30,22.573
2022,22,Abu Dhabi Grand Prix,perez,2,33,21.367
2022,22,Abu Dhabi Grand Prix,mick_schumacher,2,34,23.530
2022,22,Abu Dhabi Grand Prix,albon,2,35,21.798
2022,22,Abu Dhabi Grand Prix,tsunoda,2,38,22.262
2022,22,Abu Dhabi Grand Prix,sainz,2,39,21.575
2022,22,Abu Dhabi Grand Prix,russell,2,39,27.931
2022,22,Abu Dhabi Grand Prix,latifi,2,38,25.174
2022,22,Abu Dhabi Grand Prix,stroll,2,40,21.802
2022,22,Abu Dhabi Grand Prix,ocon,2,41,21.734
2022,22,Abu Dhabi Grand Prix,norris,2,42,21.559
2022,22,Abu Dhabi Grand Prix,zhou,2,44,23.159
2023,1,Bahrain Grand Prix,gasly,1,9,25.885
2023,1,Bahrain Grand Prix,norris,1,10,32.766
2023,1,Bahrain Grand Prix,tsunoda,1,10,25.267
2023,1,Bahrain Grand Prix,bottas,1,11,25.399
2023,1,Bahrain Grand Prix,albon,1,11,25.054
2023,1,Bahrain Grand Prix,de_vries,1,11,25.018
2023,1,Bahrain Grand Prix,hulkenberg,1,11,26.075
2023,1,Bahrain Grand Prix,hamilton,1,12,24.682
2023,1,Bahrain Grand Prix,ocon,1,12,24.966
2023,1,Bahrain Grand Prix,sargeant,1,12,25.600
2023,1,Bahrain Grand Prix,zhou,1,12,25.787
2023,1,Bahrain Grand Prix,leclerc,1,13,24.345
2023,1,Bahrain Grand Prix,sainz,1,13,24.500
2023,1,Bahrain Grand Prix,russell,1,13,27.062
2023,1,Bahrain Grand Prix,max_verstappen,1,14,24.289
2023,1,Bahrain Grand Prix,alonso,1,14,25.800
2023,1,Bahrain Grand Prix,stroll,1,15,25.449
2023,1,Bahrain Grand Prix,kevin_magnussen,1,15,25.439
2023,1,Bahrain Grand Prix,ocon,2,15,41.462
2023,1,Bahrain Grand Prix,perez,1,17,24.264
2023,1,Bahrain Grand Prix,norris,2,17,33.661
2023,1,Bahrain Grand Prix,gasly,2,25,24.879
2023,1,Bahrain Grand Prix,albon,2,26,24.920
2023,1,Bahrain Grand Prix,tsunoda,2,26,24.372
2023,1,Bahrain Grand Prix,hulkenberg,2,26,37.769
2023,1,Bahrain Grand Prix,de_vries,2,27,25.234
2023,1,Bahrain Grand Prix,norris,3,27,33.467
2023,1,Bahrain Grand Prix,bottas,2,29,25.643
2023,1,Bahrain Grand Prix,kevin_magnussen,2,29,25.344
2023,1,Bahrain Grand Prix,hamilton,2,30,24.690
2023,1,Bahrain Grand Prix,stroll,2,30,24.639
2023,1,Bahrain Grand Prix,sargeant,2,30,25.670
2023,1,Bahrain Grand Prix,sainz,2,31,24.227
2023,1,Bahrain Grand Prix,russell,2,31,24.406
2023,1,Bahrain Grand Prix,zhou,2,32,25.282
2023,1,Bahrain Grand Prix,ocon,3,32,44.518
2023,1,Bahrain Grand Prix,leclerc,2,33,24.644
2023,1,Bahrain Grand Prix,perez,2,34,25.091
2023,1,Bahrain Grand Prix,alonso,2,34,24.869
2023,1,Bahrain Grand Prix,max_verstappen,2,36,24.910
2023,1,Bahrain Grand Prix,norris,4,37,33.236
2023,1,Bahrain Grand Prix,albon,3,40,24.458
2023,1,Bahrain Grand Prix,gasly,3,40,24.736
2023,1,Bahrain Grand Prix,tsunoda,3,40,25.818
2023,1,Bahrain Grand Prix,sargeant,3,40,25.047
2023,1,Bahrain Grand Prix,kevin_magnussen,3,40,25.125
2023,1,Bahrain Grand Prix,hulkenberg,3,40,27.080
2023,1,Bahrain Grand Prix,norris,5,47,30.710
2023,1,Bahrain Grand Prix,zhou,3,54,30.167
2023,1,Bahrain Grand Prix,norris,6,54,31.494
2023,2,Saudi Arabian Grand Prix,piastri,1,1,31.534
2023,2,Saudi Arabian Grand Prix,norris,1,2,29.444
2023,2,Saudi Arabian Grand Prix,kevin_magnussen,1,8,20.870
2023,2,Saudi Arabian Grand Prix,bottas,1,9,21.505
2023,2,Saudi Arabian Grand Prix,zhou,1,11,21.703
2023,2,Saudi Arabian Grand Prix,hulkenberg,1,11,21.567
2023,2,Saudi Arabian Grand Prix,stroll,1,13,21.150
2023,2,Saudi Arabian Grand Prix,gasly,1,14,20.719
2023,2,Saudi Arabian Grand Prix,sainz,1,15,20.760
2023,2,Saudi Arabian Grand Prix,leclerc,1,16,20.026
2023,2,Saudi Arabian Grand Prix,ocon,1,16,20.762
2023,2,Saudi Arabian Grand Prix,tsunoda,1,17,21.414
2023,2,Saudi Arabian Grand Prix,albon,1,17,21.397
2023,2,Saudi Arabian Grand Prix,de_vries,1,17,21.116
2023,2,Saudi Arabian Grand Prix,bottas,2,17,22.191
2023,2,Saudi Arabian Grand Prix,perez,1,18,20.715
2023,2,Saudi Arabian Grand Prix,alonso,1,18,26.879
2023,2,Saudi Arabian Grand Prix,russell,1,18,20.828
2023,2,Saudi Arabian Grand Prix,max_verstappen,1,18,20.824
2023,2,Saudi Arabian Grand Prix,hamilton,1,18,21.102
2023,2,Saudi Arabian Grand Prix,sargeant,1,18,21.064
2023,2,Saudi Arabian Grand Prix,zhou,2,18,21.282
2023,2,Saudi Arabian Grand Prix,norris,2,19,21.352
2023,2,Saudi Arabian Grand Prix,bottas,3,35,21.808
2023,3,Australian Grand Prix,ocon,1,1,18.056
2023,3,Australian Grand Prix,zhou,1,1,18.951
2023,3,Australian Grand Prix,sargeant,1,1,18.382
2023,3,Australian Grand Prix,perez,1,1,17.657
2023,3,Australian Grand Prix,bottas,1,1,21.659
2023,3,Australian Grand Prix,sargeant,2,2,19.158
2023,3,Australian Grand Prix,perez,2,2,17.814
2023,3,Australian Grand Prix,russell,1,7,19.146
2023,3,Australian Grand Prix,sainz,1,7,18.319
2023,3,Australian Grand Prix,kevin_magnussen,1,7,20.789
2023,3,Australian Grand Prix,hamilton,1,8,15:25.181
2023,3,Australian Grand Prix,max_verstappen,1,8,15:25.112
2023,3,Australian Grand Prix,alonso,1,8,15:26.940
2023,3,Australian Grand Prix,stroll,1,8,15:27.222
2023,3,Australian Grand Prix,gasly,1,8,15:26.996
2023,3,Australian Grand Prix,hulkenberg,1,8,15:26.326
2023,3,Australian Grand Prix,russell,2,8,15:30.824
2023,3,Australian Grand Prix,tsunoda,1,8,15:31.820
2023,3,Australian Grand Prix,norris,1,8,15:34.763
2023,3,Australian Grand Prix,piastri,1,8,15:34.541
2023,3,Australian Grand Prix,sainz,2,8,15:37.024
2023,3,Australian Grand Prix,de_vries,1,8,15:37.874
2023,3,Australian Grand Prix,ocon,2,8,15:37.929
2023,3,Australian Grand Prix,perez,3,8,15:37.512
2023,3,Australian Grand Prix,zhou,2,8,15:37.849
2023,3,Australian Grand Prix,bottas,2,8,15:37.594
2023,3,Australian Grand Prix,sargeant,3,8,15:38.017
2023,3,Australian Grand Prix,kevin_magnussen,2,8,15:40.228
2023,3,Australian Grand Prix,sargeant,4,36,19.018
2023,3,Australian Grand Prix,de_vries,2,45,18.080
2023,3,Australian Grand Prix,bottas,3,53,19.825
2023,3,Australian Grand Prix,piastri,2,54,19.442
2023,3,Australian Grand Prix,zhou,3,54,21.881
2023,3,Australian Grand Prix,tsunoda,2,54,18.258
2023,3,Australian Grand Prix,max_verstappen,2,55,14:27.756
2023,3,Australian Grand Prix,hamilton,2,55,14:31.670
2023,3,Australian Grand Prix,alonso,2,55,14:34.306
2023,3,Australian Grand Prix,bottas,4,54,12:19.342
2023,3,Australian Grand Prix,sainz,3,55,14:34.924
2023,3,Australian Grand Prix,gasly,2,55,14:35.210
2023,3,Australian Grand Prix,stroll,2,55,14:35.053
2023,3,Australian Grand Prix,perez,4,55,14:36.462
2023,3,Australian Grand Prix,sargeant,5,54,12:12.022
2023,3,Australian Grand Prix,norris,2,55,14:41.064
2023,3,Australian Grand Prix,hulkenberg,2,55,14:40.712
2023,3,Australian Grand Prix,de_vries,3,54,12:06.783
2023,3,Australian Grand Prix,ocon,3,55,14:39.804
2023,3,Australian Grand Prix,piastri,3,55,14:24.653
2023,3,Australian Grand Prix,zhou,4,55,14:01.565
2023,3,Australian Grand Prix,tsunoda,3,55,14:01.820
2023,3,Australian Grand Prix,bottas,5,55,1:16.634
2023,3,Australian Grand Prix,sargeant,6,55,1:14.200
2023,3,Australian Grand Prix,de_vries,4,55,1:13.234
2023,3,Australian Grand Prix,max_verstappen,3,57,30:56.502
2023,3,Australian Grand Prix,hamilton,3,57,30:59.435
2023,3,Australian Grand Prix,sainz,4,57,31:01.554
2023,3,Australian Grand Prix,hulkenberg,3,57,31:09.055
2023,3,Australian Grand Prix,tsunoda,4,57,31:11.209
2023,3,Australian Grand Prix,norris,3,57,31:04.087
2023,3,Australian Grand Prix,piastri,4,57,31:06.226
2023,3,Australian Grand Prix,zhou,5,57,31:04.998
2023,3,Australian Grand Prix,bottas,6,57,31:07.182
2023,3,Australian Grand Prix,perez,5,57,30:53.568
2023,3,Australian Grand Prix,alonso,3,57,30:45.073
2023,3,Australian Grand Prix,stroll,3,57,30:45.925
2023,4,Azerbaijan Grand Prix,gasly,1,5,20.235
2023,4,Azerbaijan Grand Prix,bottas,1,6,20.967
2023,4,Azerbaijan Grand Prix,albon,1,7,21.103
2023,4,Azerbaijan Grand Prix,tsunoda,1,8,20.497
2023,4,Azerbaijan Grand Prix,piastri,1,8,20.902
2023,4,Azerbaijan Grand Prix,sargeant,1,8,21.015
2023,4,Azerbaijan Grand Prix,hamilton,1,9,20.324
2023,4,Azerbaijan Grand Prix,norris,1,9,20.346
2023,4,Azerbaijan Grand Prix,max_verstappen,1,10,20.707
2023,4,Azerbaijan Grand Prix,kevin_magnussen,1,10,30.951
2023,4,Azerbaijan Grand Prix,perez,1,11,20.389
2023,4,Azerbaijan Grand Prix,leclerc,1,11,21.126
2023,4,Azerbaijan Grand Prix,sainz,1,11,21.970
2023,4,Azerbaijan Grand Prix,alonso,1,11,23.148
2023,4,Azerbaijan Grand Prix,stroll,1,11,23.161
2023,4,Azerbaijan Grand Prix,russell,1,11,20.459
2023,4,Azerbaijan Grand Prix,zhou,1,11,22.247
2023,4,Azerbaijan Grand Prix,bottas,2,12,22.354
2023,4,Azerbaijan Grand Prix,gasly,2,23,21.169
2023,4,Azerbaijan Grand Prix,bottas,3,34,21.012
2023,4,Azerbaijan Grand Prix,russell,2,49,21.389
2023,4,Azerbaijan Grand Prix,hulkenberg,1,49,24.748
2023,4,Azerbaijan Grand Prix,ocon,1,50,20.367
2023,5,Miami Grand Prix,sargeant,1,2,48.938
2023,5,Miami Grand Prix,norris,1,4,24.090
2023,5,Miami Grand Prix,piastri,1,5,22.205
2023,5,Miami Grand Prix,kevin_magnussen,1,14,22.616
2023,5,Miami Grand Prix,gasly,1,15,22.417
2023,5,Miami Grand Prix,bottas,1,15,23.158
2023,5,Miami Grand Prix,de_vries,1,15,23.487
2023,5,Miami Grand Prix,russell,1,17,22.335
2023,5,Miami Grand Prix,leclerc,1,17,22.068
2023,5,Miami Grand Prix,sainz,1,18,22.278
2023,5,Miami Grand Prix,perez,1,20,21.884
2023,5,Miami Grand Prix,albon,1,22,22.482
2023,5,Miami Grand Prix,alonso,1,24,22.631
2023,5,Miami Grand Prix,zhou,1,31,22.796
2023,5,Miami Grand Prix,hulkenberg,1,33,23.120
2023,5,Miami Grand Prix,tsunoda,1,36,22.390
2023,5,Miami Grand Prix,hamilton,1,37,22.150
2023,5,Miami Grand Prix,ocon,1,39,21.942
2023,5,Miami Grand Prix,stroll,1,42,22.651
2023,5,Miami Grand Prix,max_verstappen,1,45,22.688
2023,6,Monaco Grand Prix,hulkenberg,1,1,32.494
2023,6,Monaco Grand Prix,zhou,1,1,26.141
2023,6,Monaco Grand Prix,perez,1,1,24.887
2023,6,Monaco Grand Prix,albon,1,18,24.290
2023,6,Monaco Grand Prix,sargeant,1,20,24.376
2023,6,Monaco Grand Prix,sargeant,2,23,27.774
2023,6,Monaco Grand Prix,hamilton,1,31,24.594
2023,6,Monaco Grand Prix,ocon,1,32,25.833
2023,6,Monaco Grand Prix,sainz,1,33,24.252
2023,6,Monaco Grand Prix,perez,2,34,32.749
2023,6,Monaco Grand Prix,leclerc,1,44,24.192
2023,6,Monaco Grand Prix,gasly,1,47,23.902
2023,6,Monaco Grand Prix,norris,1,50,24.663
2023,6,Monaco Grand Prix,bottas,1,51,30.395
2023,6,Monaco Grand Prix,stroll,1,51,24.656
2023,6,Monaco Grand Prix,zhou,2,52,25.260
2023,6,Monaco Grand Prix,albon,2,52,26.990
2023,6,Monaco Grand Prix,tsunoda,1,53,33.706
2023,6,Monaco Grand Prix,sargeant,3,52,25.946
2023,6,Monaco Grand Prix,alonso,1,54,24.414
2023,6,Monaco Grand Prix,de_vries,1,53,24.539
2023,6,Monaco Grand Prix,russell,1,54,30.980
2023,6,Monaco Grand Prix,ocon,2,54,24.707
